ds,unique_id,y,QLF,ROL,CPV,black_friday,carnaval,confraternizacao_universal,copa_do_mundo,covid,dia_das_maes,dia_de_finados,dia_dos_namorados,dia_dos_pais,dia_do_trabalhador,eleicoes,halloween,independencia_do_brasil,natal,nossa_senhora_aparecida,pascoa,proclamacao_da_republica,sexta_feira_santa,dayofweek,monthofyear
2022-01-08,BB,343632.79,808.0,258138.7716,98912.86085566893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2022-01-09,BB,124416.13,285.0,93486.51075,37167.06363613137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2022-01-10,BB,294370.86,661.0,221602.9725,85400.86711766498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-11,BB,260507.57,558.0,196653.6054,79105.75129243391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022-01-12,BB,212979.42,464.0,160384.3956,61250.710420319665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2022-01-13,BB,225732.49,550.0,170076.90465,65344.89617974541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2022-01-14,BB,201158.03,437.0,151329.7854,57570.7190284637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2022-01-15,BB,192507.34,434.0,144380.505,54177.63497142874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2022-01-16,BB,99435.16,230.0,74576.37,26958.056860290068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2022-01-17,BB,145971.42,333.0,109759.54185,40351.11178253967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-18,BB,241461.9,419.0,181439.3169,60907.214387245556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022-01-19,BB,288611.92,509.0,217140.5427,70533.55111090206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2022-01-20,BB,199795.29,364.0,150310.38285,50514.26291664817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2022-01-21,BB,188829.16,344.0,141948.2562,45869.79795425614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2022-01-22,BB,188481.55,341.0,141494.2335,47154.1425026019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2022-01-23,BB,51109.06,112.0,38560.35885,13144.429300507853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2022-01-24,BB,174407.79,324.0,130988.9427,42010.371948312444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-25,BB,123962.13,222.0,92936.26755,30467.89250027043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022-01-26,BB,133155.13,250.0,100214.18565,30911.756615040744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2022-01-27,BB,219526.38999999998,345.0,164764.92165,48345.38735402231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2022-01-28,BB,217716.61,398.0,163704.90315,59140.77233935902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2022-01-29,BB,203295.65,346.0,152471.7375,50904.03527099969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2022-01-30,BB,120189.28,220.0,90141.96,29771.24021952735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2022-01-31,BB,269884.47,521.0,203273.2248,70012.6969143288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-01,BB,106761.1,219.0,80167.95645,25441.56586982679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2022-02-02,BB,136747.15,262.0,102840.41895,33916.54454960689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022-02-03,BB,187677.82,374.0,140884.7382,49717.012964710004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2022-02-04,BB,168464.53,299.0,126637.7538,43768.49263358159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2022-02-05,BB,162450.09,267.0,121837.5675,38406.45549205312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2022-02-06,BB,65999.92,136.0,49499.94,17526.27803692389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2022-02-07,BB,134822.84,243.0,101557.49535,36874.522154816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-02-08,BB,293509.28,381.0,220347.59925,55592.377654501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2022-02-09,BB,253595.58,354.0,191115.942,51339.38738146525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022-02-10,BB,189437.1,265.0,142398.39495,36707.131040199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2022-02-11,BB,246272.2,371.0,185148.79905,49111.00053546803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2022-02-12,BB,264161.52,348.0,198121.14,50018.43293118548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2022-02-13,BB,84805.69,122.0,63604.2675,16572.56783360736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2022-02-14,BB,148663.13,195.0,111612.82949999999,29773.26981913547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-02-15,BB,224899.42,284.0,168950.0598,42536.30208772448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2022-02-16,BB,162481.53,233.0,122125.09635,31799.09596292372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022-02-17,BB,177378.24,238.0,133130.3793,32338.26883758307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2022-02-18,BB,198134.31,267.0,148736.05665,40300.65695828714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2022-02-19,BB,206183.16,239.0,154637.37,36319.72600927223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2022-02-20,BB,86996.97,112.0,65247.7275,15488.9665894979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2022-02-21,BB,127355.09999999999,158.0,95747.5188,24710.93961583199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-02-22,BB,245784.47,302.0,184616.24325,46048.394045815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2022-02-23,BB,285681.13,399.0,214812.1662,55705.59202606666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022-02-24,BB,180500.58,259.0,135710.202,35143.37333633194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2022-02-25,BB,290545.34,397.0,218664.0552,59981.52223663781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2022-02-26,BB,151978.55,208.0,113983.9125,29965.10198065931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2022-02-27,BB,105030.25,188.0,79206.7221,24053.05240396542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2022-02-28,BB,157316.11,289.0,118547.88495,35902.85830493562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-03-01,BB,72816.54,92.0,54817.8327,15688.8915117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2022-03-02,BB,102807.49,190.0,77473.7376,24055.55085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2022-03-03,BB,158004.12,240.0,118768.3455,32792.748101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022-03-04,BB,231338.82,320.0,174082.41975,47116.1192294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2022-03-05,BB,185196.76,189.0,138897.57,33187.607333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2022-03-06,BB,73023.51,71.0,54767.6325,12915.03996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2022-03-07,BB,167378.93,213.0,126071.26905,31364.5252926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2022-03-08,BB,301683.54,294.0,226519.31625,51752.0130897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2022-03-09,BB,206586.19,245.0,155439.95085,39387.0839584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2022-03-10,BB,218540.13,233.0,164286.35385,40064.6917754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022-03-11,BB,228968.76,259.0,171988.76775,41404.5470432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2022-03-12,BB,259468.23,259.0,194601.17250000002,45659.7821873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2022-03-13,BB,90099.3,104.0,67574.475,17237.9840657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2022-03-14,BB,169914.85,207.0,127804.16205,30825.7726684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2022-03-15,BB,146257.83,172.0,109977.4191,27403.0575953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2022-03-16,BB,212483.73,252.0,159820.0563,41576.6838714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2022-03-17,BB,236919.0,245.0,178069.64325,45241.4543289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022-03-18,BB,234612.22,263.0,176154.68805,42308.7780338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2022-03-19,BB,214630.41,193.0,160816.6395,33773.2684719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2022-03-20,BB,59895.32,63.0,44832.4215,9089.2417593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2022-03-21,BB,187637.18,221.0,141080.3148,36016.3014078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2022-03-22,BB,185777.12,231.0,139636.8807,32968.7788351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2022-03-23,BB,174083.47,221.0,130876.8066,31521.6312037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2022-03-24,BB,362793.39,356.0,272372.6415,64340.9487026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022-03-25,BB,301068.0,287.0,226239.76575,51808.9831691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2022-03-26,BB,269801.68,248.0,202351.26,44948.2938021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2022-03-27,BB,193886.2,188.0,145737.1755,36480.7934162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2022-03-28,BB,202464.46,205.0,152067.53295,34352.942814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2022-03-29,BB,211152.37,222.0,158803.509,39762.1171404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2022-03-30,BB,266866.76,251.0,200244.0591,43715.8379798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2022-03-31,BB,295265.06,338.0,221855.2233,52263.5116223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2022-04-01,BB,245862.13,220.0,184467.6219,39020.5916181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022-04-02,BB,324688.61,284.0,243516.4575,52183.9661413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2022-04-03,BB,94219.14,100.0,70664.355,15078.6715421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2022-04-04,BB,164603.27,169.0,123853.52130000001,29731.6779321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2022-04-05,BB,221026.34,207.0,165673.5969,32677.8316615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2022-04-06,BB,263628.64,299.0,198382.2465,48468.0823708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2022-04-07,BB,193270.38,186.0,145054.08345,30715.4817915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2022-04-08,BB,283638.13,287.0,212945.8365,46568.524735822386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022-04-09,BB,295515.4,274.0,221636.55,47066.9037867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2022-04-10,BB,73581.11,84.0,55185.8325,11790.504847299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2022-04-11,BB,128684.62,166.0,97012.4325,24740.556528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2022-04-12,BB,231402.94,303.0,173998.81335,42382.86946352239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2022-04-13,BB,136672.27,177.0,102744.009,23869.007697600002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2022-04-14,BB,173499.45,193.0,130202.27925,28235.996217922388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2022-04-15,BB,60715.2,64.0,45536.4,9259.14219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
2022-04-16,BB,178520.25,176.0,133890.1875,28794.596974800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2022-04-17,BB,32413.51,29.0,24310.1325,4555.2452943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4
2022-04-18,BB,169987.65,221.0,128120.5845,32770.21819804478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2022-04-19,BB,233896.41,241.0,175531.18875,37803.08226582239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2022-04-20,BB,274234.76,288.0,205926.906,43041.2765288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2022-04-21,BB,121616.83,96.0,91152.3945,17359.3464303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2022-04-22,BB,256356.18,252.0,192568.035,41991.1823869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022-04-23,BB,208182.96,191.0,156137.22,32959.21331002239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2022-04-24,BB,47871.76,45.0,35903.82,7380.559312822388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2022-04-25,BB,189593.32,208.0,142600.77885,34320.8526468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2022-04-26,BB,197901.17,218.0,148806.2025,32374.532289400002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2022-04-27,BB,204397.15,233.0,153596.2887,34742.9261443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2022-04-28,BB,241699.65,231.0,181469.9127,39493.54766762239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2022-04-29,BB,238230.12,228.0,178776.99975,39190.541557000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022-04-30,BB,397931.27,400.0,298580.62275,67831.39409202238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2022-05-01,BB,120848.70999999999,104.0,90636.5325,19929.3739654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,5
2022-05-02,BB,166273.68,153.0,124928.76075,28686.9560966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022-05-03,BB,215986.5,199.0,162214.26135,36607.4057562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2022-05-04,BB,211744.39,190.0,159070.55385,40223.3162167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2022-05-05,BB,296918.1,282.0,222876.01245,50722.0833863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2022-05-06,BB,326926.75,315.0,245386.1085,57399.821661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2022-05-07,BB,394460.12,319.0,295919.526,67569.9220856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2022-05-08,BB,89170.5,81.0,66877.875,14719.3154154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2022-05-09,BB,171793.72,154.0,128893.4505,30409.6042106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022-05-10,BB,294978.35,274.0,221582.36805,54555.7956818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2022-05-11,BB,236391.1,273.0,177871.3581,44857.669397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2022-05-12,BB,221394.28,211.0,166229.9415,38435.3504806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2022-05-13,BB,293118.22,286.0,220238.04825,52722.5703266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2022-05-14,BB,272415.1,229.0,204311.325,45919.4504137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2022-05-15,BB,76777.04,75.0,57582.78,13001.5557216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2022-05-16,BB,290705.41,227.0,218221.689,51462.5709623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022-05-17,BB,255970.62,283.0,192863.80215,46353.3916272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2022-05-18,BB,279290.88,273.0,209769.312,47836.808543600004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2022-05-19,BB,257623.56,217.0,193469.81175,46837.2956326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2022-05-20,BB,247205.61,259.0,185722.0695,43328.2035054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2022-05-21,BB,272730.75,255.0,204548.0625,41838.7968986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2022-05-22,BB,94566.25,95.0,70924.6875,14430.2523502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2022-05-23,BB,311151.48,288.0,233698.33935,54435.2722894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022-05-24,BB,311432.22,305.0,234386.8758,57878.2540896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2022-05-25,BB,438882.61,389.0,329894.07225,74705.5812199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2022-05-26,BB,370894.72000000003,327.0,278622.45,65012.1653802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2022-05-27,BB,329284.81,277.0,247222.2306,56102.017640800004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2022-05-28,BB,310923.81,258.0,233192.8575,51846.651033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2022-05-29,BB,91436.1,83.0,68577.075,14451.653881799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2022-05-30,BB,249297.59,263.0,188067.0162,44629.2599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022-05-31,BB,341344.45,304.0,256422.90735,59326.71733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2022-06-01,BB,237511.73,211.0,178260.3075,39401.44678424494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2022-06-02,BB,257768.4,252.0,193430.5401,44513.314120985364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2022-06-03,BB,257320.61,235.0,193337.16,44194.62090156667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2022-06-04,BB,311110.5,268.0,233332.875,49346.1023350383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2022-06-05,BB,90627.0,89.0,67970.25,14564.4053163187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2022-06-06,BB,206969.64,190.0,155616.2391,37139.27940881463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022-06-07,BB,239538.18,261.0,180539.4492,42790.65148738537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2022-06-08,BB,225267.1,224.0,169454.67315,41497.51133749697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2022-06-09,BB,257586.08,236.0,193380.6975,45870.868965337846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2022-06-10,BB,275021.46,261.0,206439.72944999998,45374.21903943785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2022-06-11,BB,317820.16,222.0,238365.12,51642.80021870407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2022-06-12,BB,74675.37,67.0,56006.5275,12010.5711536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2022-06-13,BB,165222.88,186.0,124377.393,30218.019301852033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022-06-14,BB,216637.29,187.0,162628.59615,35181.18561588943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2022-06-15,BB,251045.56,219.0,188590.3278,43001.71034564494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2022-06-16,BB,104576.25,92.0,78432.1875,17453.4517683187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2022-06-17,BB,236047.96,348.0,178041.87975,48989.87482728536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2022-06-18,BB,150058.31,138.0,112543.7325,23587.4519956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2022-06-19,BB,121222.84,154.0,91420.7118,25093.473677897422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2022-06-20,BB,457137.15,690.0,343786.5084,102649.6360194309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022-06-21,BB,512429.64999999997,674.0,384999.6402,111236.04210492728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2022-06-22,BB,351588.86,486.0,264381.7284,81011.87176892787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2022-06-23,BB,289889.63,390.0,218048.65065,62876.289855456096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2022-06-24,BB,211982.25,290.0,159206.5134,44493.46543597177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2022-06-25,BB,224509.75,261.0,168382.3125,43881.546183957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2022-06-26,BB,118221.47,191.0,89102.16615,26650.380328437397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2022-06-27,BB,392627.34,453.0,295184.6814,71758.73263529291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022-06-28,BB,321407.08,403.0,241702.84215,61951.58060774147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2022-06-29,BB,298513.72,328.0,224119.97055,54765.99779851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2022-06-30,BB,408618.62,465.0,307061.70495,75153.7842561748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6
2022-07-01,BB,232255.68,252.0,174239.9463,40899.7939243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7
2022-07-02,BB,216101.6,225.0,162076.2,39341.0516306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7
2022-07-03,BB,62124.35,66.0,46593.2625,10656.8364263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7
2022-07-04,BB,142215.41,189.0,106888.1787,26017.3202323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2022-07-05,BB,257839.61,321.0,193883.96085,52558.5268879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
2022-07-06,BB,278894.73,407.0,210348.42825,60532.6697911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7
2022-07-07,BB,246718.93,341.0,185594.4012,52011.9924047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7
2022-07-08,BB,186961.11,275.0,140522.81745,39718.64205240277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7
2022-07-09,BB,165251.26,193.0,123938.445,30384.0983028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2022-07-10,BB,92190.48,106.0,69142.86,17515.5106365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2022-07-11,BB,193169.79,275.0,145305.8388,39025.7665975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022-07-12,BB,356481.41,464.0,268427.208,70649.8789349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2022-07-13,BB,285438.29,273.0,214710.5073,49888.062487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2022-07-14,BB,301481.06,291.0,226682.1726,54052.116516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2022-07-15,BB,298122.22,285.0,223847.9331,49581.7944588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2022-07-16,BB,238353.87,234.0,178765.4025,39507.21700970277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2022-07-17,BB,89259.31,82.0,66944.4825,15412.61515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
